expiry,1.0,2.0,3.0,5.0,10.0
1.0,0.13907382073999208,0.18464989938748472,0.1968520783708621,0.17804234471349764,0.17114285887739958
5.0,0.1666182313144769,0.1995335000283951,0.21030545588029695,0.1909722695798999,0.17705110589527445
10.0,0.1782466339581583,0.19618446863045086,0.20776910406241075,0.19916746068293367,0.17634725102002846
