expiry,1.0,2.0,3.0,5.0,10.0
1.0,2.049416292743586,1.6773828223503375,1.4381195230620176,1.0649746955415162,0.777278139154805
5.0,1.3404270317760503,1.0620037755301843,0.9366014418454458,0.672014184882566,0.49746503774744594
10.0,1.0101406566015003,0.9282036334758119,0.8703908306223443,0.7194347869208828,0.5824704544941354
